Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 04/01  21:00:00,1.21652829911,0.910319209417,0.0,0.812907029883,0.0,0.0141059260788,0.0141059260788,0.0141059260788,0.202534113068,0.0363873086902,0.0783154851054,0.448940053164,0.425715413004
 04/01  22:00:00,1.16538396855,0.912056296036,0.0,0.835338357157,0.0,0.0144951644944,0.0144951644944,0.0144951644944,0.218915541503,0.0393303985441,0.0711682090289,0.438458962428,0.372485692553
 04/01  23:00:00,0.957887861857,1.02622334034,0.0,0.970880669242,0.0,0.0168471552689,0.0168471552689,0.0168471552689,0.163814375906,0.0294309149885,0.0621568060188,0.37943004169,0.295678567985
 04/01  24:00:00,0.75439484572,1.15970706562,0.0,1.11709862197,0.0,0.019384394531,0.019384394531,0.019384394531,0.11318081712,0.0203340823329,0.0544267061419,0.329717646049,0.206821199545
 04/02  01:00:00,0.437779031665,1.36232379118,0.0,1.33176158988,0.0,0.0231093222852,0.0231093222852,0.0231093222852,0.0357413122757,0.00642128944632,0.0463103256281,0.251109465534,0.064557316496
 04/02  02:00:00,0.411013246658,1.49542709572,0.0,1.47172924438,0.0,0.0255381035789,0.0255381035789,0.0255381035789,0.0238275425344,0.00428086036196,0.0441006276163,0.248198051441,0.0545380611249
 04/02  03:00:00,0.411090142091,1.56574625159,0.0,1.5422884334,0.0,0.0267624781603,0.0267624781603,0.0267624781603,0.0238275425344,0.00428086036196,0.042553056432,0.244704354529,0.0584318500731
 04/02  04:00:00,0.438490600571,1.65116150276,0.0,1.62167444994,0.0,0.0281400197978,0.0281400197978,0.0281400197978,0.0238275425344,0.00428086036196,0.0428914358351,0.235460614784,0.0933601272581
 04/02  05:00:00,0.626268021026,1.64514736537,0.0,1.60713955703,0.0,0.0278878038403,0.0278878038403,0.0278878038403,0.0253167641335,0.00454841358628,0.0450355385005,0.262755121907,0.250194379059
 04/02  06:00:00,0.983833033423,1.57890089669,0.0,1.5114492374,0.0,0.0262273426491,0.0262273426491,0.0262273426491,0.0416981925684,0.0074915034402,0.0519248138223,0.303587704563,0.54237347638
 04/02  07:00:00,1.13576867798,1.54688052751,0.0,1.44483972788,0.0,0.0250715046715,0.0250715046715,0.0250715046715,0.0774395048441,0.0139127928865,0.061417766282,0.322584681521,0.609812427773
 04/02  08:00:00,1.02207887229,1.46230392662,0.0,1.35704310347,0.0,0.0235480184074,0.0235480184074,0.0235480184074,0.0625472888526,0.0112372551603,0.0698692910607,0.272726715176,0.571620303633
 04/02  09:00:00,0.870492801435,1.40774119682,0.0,1.30126087013,0.0,0.022580060165,0.022580060165,0.022580060165,0.0297844258791,0.00535107490414,0.073228524573,0.232112488576,0.496906227337
 04/02  10:00:00,0.783899167056,1.14211639502,0.0,1.04591640196,0.0,0.0181492088372,0.0181492088372,0.0181492088372,0.0238275425344,0.00428086036196,0.0689963365411,0.237571390001,0.42054382878
 04/02  11:00:00,0.714373524355,0.91141998056,0.0,0.801905167924,0.0,0.0139150168532,0.0139150168532,0.0139150168532,0.0238275425344,0.00428086036196,0.0679662920436,0.237644175353,0.356209637208
 04/02  12:00:00,0.663137738225,0.932879586496,0.0,0.810329992952,0.0,0.0140612081822,0.0140612081822,0.0140612081822,0.0238275425344,0.00428086036196,0.0695945534033,0.233640980975,0.307202592768
 04/02  13:00:00,0.635444463404,0.708988654353,0.0,0.605858125374,0.0,0.0105131209555,0.0105131209555,0.0105131209555,0.0238275425344,0.00428086036196,0.0678988010544,0.241720155084,0.276673983414
 04/02  14:00:00,0.618505075179,0.612514259825,0.0,0.512439664802,0.0,0.00889208207803,0.00889208207803,0.00889208207803,0.0238275425344,0.00428086036196,0.0647585706427,0.255331015969,0.250885003592
 04/02  15:00:00,0.639957723358,0.559865688431,0.0,0.434850754445,0.0,0.00754572463025,0.00754572463025,0.00754572463025,0.0238275425344,0.00428086036196,0.0670449728714,0.269524159673,0.257204463287
 04/02  16:00:00,0.739476347627,0.583134834363,0.0,0.388166512665,0.0,0.00673563880325,0.00673563880325,0.00673563880325,0.0253167641335,0.00454841358628,0.0764068243317,0.3187998432,0.297138863573
 04/02  17:00:00,0.925758648478,1.21453392373,0.0,0.90568931611,0.0,0.0157159257747,0.0157159257747,0.0157159257747,0.0342520998322,0.00615373731862,0.0934713543359,0.387290859741,0.378344671476
 04/02  18:00:00,1.08985258023,0.685789889002,0.0,0.437222997841,0.0,0.00758688885785,0.00758688885785,0.00758688885785,0.0625472888526,0.0112372551603,0.0955301778292,0.420480980403,0.451939989132
 04/02  19:00:00,1.14958280501,0.557773502134,0.0,0.414792685171,0.0,0.00719766804806,0.00719766804806,0.00719766804806,0.123605365262,0.0222069581929,0.0878772030218,0.434019055936,0.464146554553
 04/02  20:00:00,1.20842223385,0.533678681521,0.0,0.436266501986,0.0,0.00757029131431,0.00757029131431,0.00757029131431,0.202534113068,0.0363873086902,0.0783154851054,0.448940053164,0.424144982505
 04/02  21:00:00,1.15898705009,0.622197535795,0.0,0.545479596916,0.0,0.00946540574595,0.00946540574595,0.00946540574595,0.218915541503,0.0393303985441,0.0711682090289,0.438458962428,0.371118532839
 04/02  22:00:00,0.952815986651,0.795322741384,0.0,0.73998007029,0.0,0.0128404648841,0.0128404648841,0.0128404648841,0.163814375906,0.0294309149885,0.0621568060188,0.37943004169,0.294613383164
 04/02  23:00:00,0.750193935153,0.958706095084,0.0,0.916097651436,0.0,0.0158965358609,0.0158965358609,0.0158965358609,0.11318081712,0.0203340823329,0.0544267061419,0.329717646049,0.206108147648
 04/02  24:00:00,0.527865402826,1.16015935844,0.0,1.12811195205,0.0,0.0195755027565,0.0195755027565,0.0195755027565,0.0580796210033,0.0104345932941,0.0489012486725,0.272726715176,0.107617721924
 04/03  01:00:00,0.432937075227,1.29723036195,0.0,1.26666816065,0.0,0.0219797920103,0.0219797920103,0.0219797920103,0.0357413122757,0.00642128944632,0.0461102973101,0.251109465534,0.0610449186501
 04/03  02:00:00,0.406522848534,1.40319755645,0.0,1.37949970511,0.0,0.0239376953952,0.0239376953952,0.0239376953952,0.0238275425344,0.00428086036196,0.0439811760348,0.248198051441,0.0517675227663
 04/03  03:00:00,0.407100423193,1.51703459153,0.0,1.49357677333,0.0,0.0259172116652,0.0259172116652,0.0259172116652,0.0238275425344,0.00428086036196,0.0424531237477,0.244704354529,0.055387330354
 04/03  04:00:00,0.431252801582,1.60624563258,0.0,1.57675857975,0.0,0.0273606195449,0.0273606195449,0.0273606195449,0.0238275425344,0.00428086036196,0.0427305601286,0.235460614784,0.0870626042286
 04/03  05:00:00,0.605960352143,1.61142585658,0.0,1.57341804824,0.0,0.0273026531492,0.0273026531492,0.0273026531492,0.0253167641335,0.00454841358628,0.0447354145489,0.262755121907,0.230771984818
 04/03  06:00:00,0.946852662051,2.07352463429,0.0,2.00607297501,0.0,0.0348102747963,0.0348102747963,0.0348102747963,0.0416981925684,0.0074915034402,0.0513244511022,0.303587704563,0.497410535581
 04/03  07:00:00,1.08378216863,1.61659045928,0.0,1.51454965966,0.0,0.0262811425618,0.0262811425618,0.0262811425618,0.0774395048441,0.0139127928865,0.0602733927045,0.322584681521,0.557760654115
 04/03  08:00:00,0.968405308546,1.4318306152,0.0,1.32656979204,0.0,0.0230192318887,0.0230192318887,0.0230192318887,0.0625472888526,0.0112372551603,0.0680153854459,0.272726715176,0.520329432023
 04/03  09:00:00,0.820460643926,1.23401642715,0.0,1.12753610046,0.0,0.0195655103223,0.0195655103223,0.0195655103223,0.0297844258791,0.00535107490414,0.0710830131577,0.232112488576,0.452034131087
 04/03  10:00:00,0.740993891204,0.938588446716,0.0,0.842388453658,0.0,0.0146175009197,0.0146175009197,0.0146175009197,0.0238275425344,0.00428086036196,0.0669792355739,0.237571390001,0.383187361813
 04/03  11:00:00,0.678402342944,0.695962063515,0.0,0.586447250879,0.0,0.0101762947864,0.0101762947864,0.0101762947864,0.0238275425344,0.00428086036196,0.066199487569,0.237644175353,0.325743982339
 04/03  12:00:00,0.629826694001,0.609422955754,0.0,0.486873362211,0.0,0.00844844416963,0.00844844416963,0.00844844416963,0.0238275425344,0.00428086036196,0.0680280550129,0.233640980975,0.281070810946
 04/03  13:00:00,0.607621016586,0.482502483393,0.0,0.379371954414,0.0,0.00658303169809,0.00658303169809,0.00658303169809,0.0238275425344,0.00428086036196,0.0663952394334,0.241720155084,0.254284187474
 04/03  14:00:00,0.591688504631,0.323507466642,0.0,0.223432871619,0.0,0.0038771070427,0.0038771070427,0.0038771070427,0.0238275425344,0.00428086036196,0.0634748340032,0.255331015969,0.230367144719
 04/03  15:00:00,0.61317528283,0.287113899591,0.0,0.162098965605,0.0,0.00281281369482,0.00281281369482,0.00281281369482,0.0238275425344,0.00428086036196,0.0658418129684,0.269524159673,0.236358093597
 04/03  16:00:00,0.707989966265,0.374605370531,0.0,0.179637048833,0.0,0.00311714235294,0.00311714235294,0.00311714235294,0.0253167641335,0.00454841358628,0.0751535592033,0.3187998432,0.270524243789
 04/03  17:00:00,0.889627667419,1.13583381302,0.0,0.826989205403,0.0,0.0143502862819,0.0143502862819,0.0143502862819,0.0342520998322,0.00615373731862,0.0921114691701,0.387290859741,0.344939215075
 04/03  18:00:00,1.04141609456,0.557846806599,0.0,0.309279915438,0.0,0.00536676331296,0.00536676331296,0.00536676331296,0.0625472888526,0.0112372551603,0.0937391546699,0.420480980403,0.407514652157
 04/03  19:00:00,1.09527738199,0.426903268711,0.0,0.283922451748,0.0,0.00492674927051,0.00492674927051,0.00492674927051,0.123605365262,0.0222069581929,0.0858118819485,0.434019055936,0.414177371376
 04/03  20:00:00,1.15705857476,0.413893819863,0.0,0.316481640328,0.0,0.00549173086177,0.00549173086177,0.00549173086177,0.202534113068,0.0363873086902,0.0764853093347,0.448940053164,0.37669005964
 04/03  21:00:00,1.11592378447,0.495251664326,0.0,0.418533725447,0.0,0.00726258425085,0.00726258425085,0.00726258425085,0.218915541503,0.0393303985441,0.0696428026832,0.438458962428,0.331783495065
 04/03  22:00:00,0.918034497313,0.669462287263,0.0,0.614119616169,0.0,0.0106564780359,0.0106564780359,0.0106564780359,0.163814375906,0.0294309149885,0.0611297878293,0.37943004169,0.263042898864
 04/03  23:00:00,0.727208613922,0.823752958935,0.0,0.781144515286,0.0,0.0135547687305,0.0135547687305,0.0135547687305,0.11318081712,0.0203340823329,0.0538000223546,0.329717646049,0.186091277335
 04/03  24:00:00,0.518750789911,1.06676097334,0.0,1.03471356695,0.0,0.0179548122375,0.0179548122375,0.0179548122375,0.0580796210033,0.0104345932941,0.0485728099064,0.272726715176,0.100452238294
 04/04  01:00:00,0.431199516528,1.20541950406,0.0,1.17485730276,0.0,0.020386648973,0.020386648973,0.020386648973,0.0357413122757,0.00642128944632,0.0461102973101,0.251109465534,0.0609005029882
 04/04  02:00:00,0.40523358438,1.33504155696,0.0,1.31134370562,0.0,0.0227550220325,0.0227550220325,0.0227550220325,0.0238275425344,0.00428086036196,0.0439811760348,0.248198051441,0.0516609319757
 04/04  03:00:00,0.404980369307,1.40188314239,0.0,1.37842532419,0.0,0.0239190522574,0.0239190522574,0.0239190522574,0.0238275425344,0.00428086036196,0.0424531237477,0.244704354529,0.0552654358764
 04/04  04:00:00,0.428923748091,1.48651896807,0.0,1.45703191524,0.0,0.0252830689554,0.0252830689554,0.0252830689554,0.0238275425344,0.00428086036196,0.0427305601286,0.235460614784,0.0868111013273
 04/04  05:00:00,0.603241306828,1.50275910423,0.0,1.46475129589,0.0,0.0254170190981,0.0254170190981,0.0254170190981,0.0253167641335,0.00454841358628,0.0447354145489,0.262755121907,0.229938573555
 04/04  06:00:00,0.942275283336,1.9201103278,0.0,1.85265866851,0.0,0.0321481611876,0.0321481611876,0.0321481611876,0.0416981925684,0.0074915034402,0.0513244511022,0.303587704563,0.495495270474
 04/04  07:00:00,1.07962375625,1.50174825811,0.0,1.39970745848,0.0,0.0242883493628,0.0242883493628,0.0242883493628,0.0774395048441,0.0139127928865,0.0602733927045,0.322584681521,0.555595034934
 04/04  08:00:00,0.963735264713,1.2787607498,0.0,1.17349992665,0.0,0.020363095176,0.020363095176,0.020363095176,0.0625472888526,0.0112372551603,0.0680153854459,0.272726715176,0.518315524902
 04/04  09:00:00,0.81477891887,1.00682591955,0.0,0.900345592866,0.0,0.0156231991008,0.0156231991008,0.0156231991008,0.0297844258791,0.00535107490414,0.0710830131577,0.232112488576,0.450294717252
 04/04  10:00:00,0.73597778849,0.733783310634,0.0,0.637583317576,0.0,0.0110636306689,0.0110636306689,0.0110636306689,0.0238275425344,0.00428086036196,0.0669792355739,0.237571390001,0.38172512935
 04/04  11:00:00,0.67441048104,0.53672880431,0.0,0.427213991673,0.0,0.0074132081097,0.0074132081097,0.0074132081097,0.0238275425344,0.00428086036196,0.066199487569,0.237644175353,0.324515207112
 04/04  12:00:00,0.625111552917,0.398044449711,0.0,0.275494856167,0.0,0.0047805098656,0.0047805098656,0.0047805098656,0.0238275425344,0.00428086036196,0.0680280550129,0.233640980975,0.280023604166
 04/04  13:00:00,0.603197308031,0.281429817552,0.0,0.178299288573,0.0,0.00309392893904,0.00309392893904,0.00309392893904,0.0238275425344,0.00428086036196,0.0663952394334,0.241720155084,0.253349581679
 04/04  14:00:00,0.588419743717,0.183407388328,0.0,0.0833327933052,0.0,0.00144602787169,0.00144602787169,0.00144602787169,0.0238275425344,0.00428086036196,0.0634748340032,0.255331015969,0.229529462977
 04/04  15:00:00,0.610141378188,0.161904956689,0.0,0.0368900227033,0.0,0.000640132160466,0.000640132160466,0.000640132160466,0.0238275425344,0.00428086036196,0.0658418129684,0.269524159673,0.235496870489
 04/04  16:00:00,0.704572747136,0.235294867769,0.0,0.0403265460709,0.0,0.000699764249757,0.000699764249757,0.000699764249757,0.0253167641335,0.00454841358628,0.0751535592033,0.3187998432,0.269524402763
 04/04  17:00:00,0.883043648376,0.831168745786,0.0,0.522324138168,0.0,0.00906360187735,0.00906360187735,0.00906360187735,0.0342520998322,0.00615373731862,0.0921114691701,0.387290859741,0.343641880437
 04/04  18:00:00,1.03676053746,0.3782936129,0.0,0.12972672174,0.0,0.00225107605179,0.00225107605179,0.00225107605179,0.0625472888526,0.0112372551603,0.0937391546699,0.420480980403,0.405974782323
 04/04  19:00:00,1.090945306,0.267140231353,0.0,0.124159414391,0.0,0.00215446964659,0.00215446964659,0.00215446964659,0.123605365262,0.0222069581929,0.0858118819485,0.434019055936,0.412617575011
 04/04  20:00:00,1.15225656595,0.218641450015,0.0,0.121229270481,0.0,0.00210362447995,0.00210362447995,0.00210362447995,0.202534113068,0.0363873086902,0.0764853093347,0.448940053164,0.375276157217
 04/04  21:00:00,1.1105614807,0.25759157968,0.0,0.180873640801,0.0,0.00313860024942,0.00313860024942,0.00313860024942,0.218915541503,0.0393303985441,0.0696428026832,0.438458962428,0.330545175289
 04/04  22:00:00,0.911452197797,0.34552789098,0.0,0.290185219886,0.0,0.00503542362213,0.00503542362213,0.00503542362213,0.163814375906,0.0294309149885,0.0611297878293,0.37943004169,0.262081653762
 04/04  23:00:00,0.721731909987,0.545501132882,0.0,0.502892689234,0.0,0.00872641869133,0.00872641869133,0.00872641869133,0.11318081712,0.0203340823329,0.0538000223546,0.329717646049,0.18544292344
 04/04  24:00:00,0.512427186694,0.719815461808,0.0,0.687768055421,0.0,0.0119344586681,0.0119344586681,0.0119344586681,0.0580796210033,0.0104345932941,0.0485728099064,0.272726715176,0.100148988646
 04/05  01:00:00,0.42521448876,0.868911036463,0.0,0.838348835169,0.0,0.0145474036543,0.0145474036543,0.0145474036543,0.0357413122757,0.00642128944632,0.0461102973101,0.251109465534,0.0607547205398
 04/05  02:00:00,0.398840548354,0.972818459682,0.0,0.949120608339,0.0,0.0164695649673,0.0164695649673,0.0164695649673,0.0238275425344,0.00428086036196,0.0439811760348,0.248198051441,0.0515533530139
 04/05  03:00:00,0.398749523359,1.04989551314,0.0,1.02643769495,0.0,0.017811205608,0.017811205608,0.017811205608,0.0238275425344,0.00428086036196,0.0424531237477,0.244704354529,0.0551424365777
 04/05  04:00:00,0.422615839914,1.13762886527,0.0,1.10814181245,0.0,0.0192289719692,0.0192289719692,0.0192289719692,0.0238275425344,0.00428086036196,0.0427305601286,0.235460614784,0.0865572901358
 04/05  05:00:00,0.596193793675,1.145092362,0.0,1.10708455366,0.0,0.0192106259422,0.0192106259422,0.0192106259422,0.0253167641335,0.00454841358628,0.0447354145489,0.262755121907,0.229097453557
 04/05  06:00:00,0.931761044942,1.42558442728,0.0,1.358132768,0.0,0.0235669267534,0.0235669267534,0.0235669267534,0.0416981925684,0.0074915034402,0.0513244511022,0.303587704563,0.493562266515
 04/05  07:00:00,1.06947570214,1.04288747257,0.0,0.940846672948,0.0,0.0163259919427,0.0163259919427,0.0163259919427,0.0774395048441,0.0139127928865,0.0602733927045,0.322584681521,0.553409338237
 04/05  08:00:00,0.955490404984,0.920755039575,0.0,0.815494216421,0.0,0.0141508200958,0.0141508200958,0.0141508200958,0.0625472888526,0.0112372551603,0.0680153854459,0.272726715176,0.516282940254
 04/05  09:00:00,0.808252010897,0.73185818337,0.0,0.625377856685,0.0,0.0108518360568,0.0108518360568,0.0108518360568,0.0297844258791,0.00535107490414,0.0710830131577,0.232112488576,0.448539172323
 04/05  10:00:00,0.729976014167,0.472956534828,0.0,0.37675654177,0.0,0.00653764788904,0.00653764788904,0.00653764788904,0.0238275425344,0.00428086036196,0.0669792355739,0.237571390001,0.380249337807
 04/05  11:00:00,0.668660129579,0.276812616954,0.0,0.167297804317,0.0,0.00290302626757,0.00290302626757,0.00290302626757,0.0238275425344,0.00428086036196,0.066199487569,0.237644175353,0.323275037492
 04/05  12:00:00,0.622995463647,0.337005660235,0.0,0.214456066691,0.0,0.00372133751178,0.00372133751178,0.00372133751178,0.0238275425344,0.00428086036196,0.0680280550129,0.233640980975,0.278966687251
 04/05  13:00:00,0.602134071514,0.27451644813,0.0,0.171385919151,0.0,0.00297396506319,0.00297396506319,0.00297396506319,0.0238275425344,0.00428086036196,0.0663952394334,0.241720155084,0.252406309037
 04/05  14:00:00,0.588208172639,0.219936975849,0.0,0.119862380826,0.0,0.00207990559979,0.00207990559979,0.00207990559979,0.0238275425344,0.00428086036196,0.0634748340032,0.255331015969,0.228684014171
 04/05  15:00:00,0.610669688777,0.242442286842,0.0,0.117427352856,0.0,0.00203765190621,0.00203765190621,0.00203765190621,0.0238275425344,0.00428086036196,0.0658418129684,0.269524159673,0.234627661333
 04/05  16:00:00,0.703704251193,0.24339847696,0.0,0.048430155262,0.0,0.000840381698025,0.000840381698025,0.000840381698025,0.0253167641335,0.00454841358628,0.0751535592033,0.3187998432,0.268515289372
 04/05  17:00:00,0.881077468042,0.793317206437,0.0,0.484472598819,0.0,0.00840678505034,0.00840678505034,0.00840678505034,0.0342520998322,0.00615373731862,0.0921114691701,0.387290859741,0.342332516929
 04/05  18:00:00,1.03294151428,0.24856689116,0.0,0.0,0.0,0.0,0.0,0.0,0.0625472888526,0.0112372551603,0.0937391546699,0.420480980403,0.404406835198
 04/05  19:00:00,1.08715588559,0.142980816963,0.0,0.0,0.0,0.0,0.0,0.0,0.123605365262,0.0222069581929,0.0858118819485,0.434019055936,0.410982624255
 04/05  20:00:00,1.14863360185,0.0974121795344,0.0,0.0,0.0,0.0,0.0,0.0,0.202534113068,0.0363873086902,0.0764853093347,0.448940053164,0.373756817595
 04/05  21:00:00,1.10609402989,0.0767179388786,0.0,0.0,0.0,0.0,0.0,0.0,0.218915541503,0.0393303985441,0.0696428026832,0.438458962428,0.329216324727
 04/05  22:00:00,0.906287526326,0.103805999824,0.0,0.0484633287297,0.0,0.000840957338862,0.000840957338862,0.000840957338862,0.163814375906,0.0294309149885,0.0611297878293,0.37943004169,0.261111448573
 04/05  23:00:00,0.716297231782,0.270017778516,0.0,0.227409334868,0.0,0.00394610841012,0.00394610841012,0.00394610841012,0.11318081712,0.0203340823329,0.0538000223546,0.329717646049,0.184788555516
 04/05  24:00:00,0.506314590479,0.385192101403,0.0,0.353144695016,0.0,0.0061279245718,0.0061279245718,0.0061279245718,0.0580796210033,0.0104345932941,0.0485728099064,0.272726715176,0.0998429265272
 04/06  01:00:00,0.418288427651,0.478248454026,0.0,0.447686252733,0.0,0.00776845193287,0.00776845193287,0.00776845193287,0.0357413122757,0.00642128944632,0.0461102973101,0.251109465534,0.0606076111519
 04/06  02:00:00,0.390998645568,0.527154808564,0.0,0.503456957222,0.0,0.00873621012164,0.00873621012164,0.00873621012164,0.0238275425344,0.00428086036196,0.0439811760348,0.248198051441,0.0514448050745
 04/06  03:00:00,0.3910465097,0.613132752465,0.0,0.589674934269,0.0,0.010232302991,0.010232302991,0.010232302991,0.0238275425344,0.00428086036196,0.0424531237477,0.244704354529,0.0550183255359
 04/06  04:00:00,0.414678780556,0.694984426185,0.0,0.66549737336,0.0,0.01154800784,0.01154800784,0.01154800784,0.0238275425344,0.00428086036196,0.0427305601286,0.235460614784,0.0863011949075
 04/06  05:00:00,0.587495524296,0.692726161871,0.0,0.65471835353,0.0,0.0113609654706,0.0113609654706,0.0113609654706,0.0253167641335,0.00454841358628,0.0447354145489,0.262755121907,0.22824884465
 04/06  06:00:00,0.920989600745,0.917227608426,0.0,0.849775949141,0.0,0.0147456920428,0.0147456920428,0.0147456920428,0.0416981925684,0.0074915034402,0.0513244511022,0.303587704563,0.491612057028
 04/06  07:00:00,1.05996473125,0.621861277299,0.0,0.519820477675,0.0,0.00902015724157,0.00902015724157,0.00902015724157,0.0774395048441,0.0139127928865,0.0602733927045,0.322584681521,0.551204202056
 04/06  08:00:00,0.945725178223,0.476173772715,0.0,0.370912949561,0.0,0.00643624726548,0.00643624726548,0.00643624726548,0.0625472888526,0.0112372551603,0.0680153854459,0.272726715176,0.514232286323
 04/06  09:00:00,0.796787775385,0.173257670305,0.0,0.0667773436204,0.0,0.00115875030996,0.00115875030996,0.00115875030996,0.0297844258791,0.00535107490414,0.0710830131577,0.232112488576,0.446768022557
 04/06  10:00:00,0.721780544608,0.0961999930583,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0669792355739,0.237571390001,0.378591516136
 04/06  11:00:00,0.664167955411,0.109514812637,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.066199487569,0.237644175353,0.321685889592
 04/06  12:00:00,0.617700144021,0.122549593544,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0680280550129,0.233640980975,0.277392705136
 04/06  13:00:00,0.597615538224,0.103130528979,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0663952394334,0.241720155084,0.25086174081
 04/06  14:00:00,0.584551692954,0.100074595023,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0634748340032,0.255331015969,0.227107440085
 04/06  15:00:00,0.606847178049,0.125014933986,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0658418129684,0.269524159673,0.232842802511
 04/06  16:00:00,0.700890331258,0.194968321698,0.0,0.0,0.0,0.0,0.0,0.0,0.0253167641335,0.00454841358628,0.0751535592033,0.3187998432,0.266541751135
 04/06  17:00:00,0.870510769322,0.308844607618,0.0,0.0,0.0,0.0,0.0,0.0,0.0342520998322,0.00615373731862,0.0921114691701,0.387290859741,0.34017260326
 04/06  18:00:00,1.03041410316,0.24856689116,0.0,0.0,0.0,0.0,0.0,0.0,0.0625472888526,0.0112372551603,0.0937391546699,0.420480980403,0.401879424074
 04/06  19:00:00,1.0845986542,0.142980816963,0.0,0.0,0.0,0.0,0.0,0.0,0.123605365262,0.0222069581929,0.0858118819485,0.434019055936,0.40842539286
 04/06  20:00:00,1.14630981166,0.0974121795344,0.0,0.0,0.0,0.0,0.0,0.0,0.202534113068,0.0363873086902,0.0764853093347,0.448940053164,0.371433027401
 04/06  21:00:00,1.1038908411,0.0767179388786,0.0,0.0,0.0,0.0,0.0,0.0,0.218915541503,0.0393303985441,0.0696428026832,0.438458962428,0.327013135945
 04/06  22:00:00,0.903355782225,0.0553426710943,0.0,0.0,0.0,0.0,0.0,0.0,0.163814375906,0.0294309149885,0.0611297878293,0.37943004169,0.259020661811
 04/06  23:00:00,0.710805028044,0.0426084436488,0.0,0.0,0.0,0.0,0.0,0.0,0.11318081712,0.0203340823329,0.0538000223546,0.329717646049,0.183242460187
 04/06  24:00:00,0.499139231349,0.0320474063871,0.0,0.0,0.0,0.0,0.0,0.0,0.0580796210033,0.0104345932941,0.0485728099064,0.272726715176,0.0987954919695
 04/07  01:00:00,0.409801685105,0.0305622012931,0.0,0.0,0.0,0.0,0.0,0.0,0.0357413122757,0.00642128944632,0.0461102973101,0.251109465534,0.059889320539
 04/07  02:00:00,0.381696291794,0.0236978513425,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0439811760348,0.248198051441,0.0508786614218
 04/07  03:00:00,0.380401890494,0.023457818196,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0424531237477,0.244704354529,0.0546060093209
 04/07  04:00:00,0.402778037274,0.0294870528243,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0427305601286,0.235460614784,0.0859484594659
 04/07  05:00:00,0.575175003913,0.0380078083407,0.0,0.0,0.0,0.0,0.0,0.0,0.0253167641335,0.00454841358628,0.0447354145489,0.262755121907,0.227289289737
 04/07  06:00:00,0.904518833157,0.0870534771163,0.0,0.0196018178311,0.0,0.000340139503253,0.000340139503253,0.000340139503253,0.0416981925684,0.0074915034402,0.0513244511022,0.303587704563,0.48954684198
 04/07  07:00:00,1.04855470318,0.102040799623,0.0,0.0,0.0,0.0,0.0,0.0,0.0774395048441,0.0139127928865,0.0602733927045,0.322584681521,0.548814331223
 04/07  08:00:00,0.936962191754,0.105260823154,0.0,0.0,0.0,0.0,0.0,0.0,0.0625472888526,0.0112372551603,0.0680153854459,0.272726715176,0.511905547119
 04/07  09:00:00,0.793351963252,0.106480326685,0.0,0.0,0.0,0.0,0.0,0.0,0.0297844258791,0.00535107490414,0.0710830131577,0.232112488576,0.444490960735
 04/07  10:00:00,0.719685252449,0.0961999930583,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0669792355739,0.237571390001,0.376496223977
 04/07  11:00:00,0.662238820283,0.109514812637,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.066199487569,0.237644175353,0.319756754464
 04/07  12:00:00,0.615814810537,0.122549593544,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0680280550129,0.233640980975,0.275507371653
 04/07  13:00:00,0.595643586675,0.103130528979,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0663952394334,0.241720155084,0.248889789262
 04/07  14:00:00,0.58273686279,0.100074595023,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0634748340032,0.255331015969,0.225292609921
 04/07  15:00:00,0.60484619794,0.125014933986,0.0,0.0,0.0,0.0,0.0,0.0,0.0238275425344,0.00428086036196,0.0658418129684,0.269524159673,0.230841822402
