Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 07/13  24:00:00,0.373695410923,0.223130518585,0.0,0.0,0.0,0.0,0.0,0.0,0.0612679221032,0.0112063578679,0.0489514853892,0.241523645563
 07/14  01:00:00,0.323390474525,0.17405139229,0.0,0.0,0.0,0.0,0.0,0.0,0.0370160567374,0.00677051162201,0.0464782485222,0.222379657644
 07/14  02:00:00,0.303632262383,0.157178571494,0.0,0.0,0.0,0.0,0.0,0.0,0.0242518907181,0.00443585088298,0.044397178009,0.219801342773
 07/14  03:00:00,0.298996141057,0.161962527795,0.0,0.0,0.0,0.0,0.0,0.0,0.0242518907181,0.00443585088298,0.0428550345291,0.216707364927
 07/14  04:00:00,0.291021669443,0.207395789603,0.0,0.0,0.0,0.0,0.0,0.0,0.0242518907181,0.00443585088298,0.0430667126311,0.208521215211
 07/14  05:00:00,0.318649623054,0.391500783574,0.0,0.0,0.0,0.0,0.0,0.0,0.0255283066862,0.00466931684095,0.0450130823982,0.232692917129
 07/14  06:00:00,0.373261852953,0.745097074427,0.0,0.0,0.0,0.0,0.0,0.0,0.0357396344312,0.00653704450475,0.0513853908189,0.268853783198
 07/14  07:00:00,0.440944053926,0.84937178081,0.0,0.0,0.0,0.0,0.0,0.0,0.0587151091812,0.0107394294298,0.0600662275823,0.285677287733
 07/14  08:00:00,0.37287581073,0.805574582402,0.0,0.0,0.0,0.0,0.0,0.0,0.0446745271938,0.00817130273275,0.0677603352404,0.241523645563
 07/14  09:00:00,0.315789676003,0.722017441098,0.0,0.0,0.0,0.0,0.0,0.0,0.0242518907181,0.00443585088298,0.0707997812925,0.205556153109
 07/14  10:00:00,0.312066663516,0.627437724405,0.0,0.0,0.0,0.0,0.0,0.0,0.0204226459828,0.00373545358869,0.0667720704517,0.210390493493
 07/14  11:00:00,0.361216547914,0.568828796967,0.0,0.0,0.0412911894098,0.00869112010703,0.0499823095168,0.00869112010703,0.0204226459828,0.00373545358869,0.0658751874616,0.210454951364
 07/14  12:00:00,0.455829333374,0.525889436202,0.0,0.0,0.121680562402,0.0247235923019,0.146404154704,0.0247235923019,0.0204226459828,0.00373545358869,0.067611310683,0.206909768416
 07/14  13:00:00,0.5477134317,0.475408139708,0.0,0.0,0.193740466599,0.0388499929239,0.232590459523,0.0388499929239,0.0204226459828,0.00373545358869,0.0661542804208,0.214064592184
 07/14  14:00:00,0.580190238775,0.443283932258,0.0,0.0,0.212195881561,0.0437100277624,0.255905909324,0.0437100277624,0.0204226459828,0.00373545358869,0.0632620156723,0.226118214207
 07/14  15:00:00,0.592511772241,0.47325672486,0.0,0.0,0.209228208733,0.0442668960938,0.253495104827,0.0442668960938,0.0204226459828,0.00373545358869,0.0654250686385,0.238687499204
 07/14  16:00:00,0.678707531286,0.578597090811,0.0,0.0,0.235314348438,0.0504743168946,0.285788665333,0.0504743168946,0.0216990619509,0.00396891954666,0.0741794060559,0.2823254784
 07/14  17:00:00,0.877594047961,0.773165066994,0.0,0.0,0.331418981205,0.0720214408745,0.40344042208,0.0720214408745,0.0255283066862,0.00466931684095,0.0902296666079,0.342980335746
 07/14  18:00:00,0.949384796622,0.795154032696,0.0,0.0,0.325664222692,0.0698596388856,0.395523861578,0.0698596388856,0.0408452919656,0.00747090717738,0.0924256106228,0.372373125278
 07/14  19:00:00,0.943968764812,0.707444608734,0.0,0.0,0.304987679221,0.0663519870355,0.371339666257,0.0663519870355,0.077861348703,0.0142414187994,0.0854180416242,0.384362289429
 07/14  20:00:00,0.991872938757,0.620056864948,0.0,0.0,0.279505480101,0.0614745518335,0.340980031935,0.0614745518335,0.140405693112,0.0256812437845,0.0764838167813,0.397576153144
 07/14  21:00:00,1.01619283612,0.546193912219,0.0,0.0,0.251299819031,0.0559753200123,0.307275139043,0.0559753200123,0.202950037522,0.0371210687696,0.0698063711763,0.388294219608
